TIME OCC,AREA,AREA NAME,Crm Cd Desc,Premis Desc,Status,Year,Month,Day,Hour,DateTime
910,3,Southwest,INTIMATE PARTNER - AGGRAVATED ASSAULT,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AA,2020,3,2,9,2020-03-02 09:00:00
930,1,Central,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),PARKING UNDERGROUND/BUILDING,IC,2020,3,2,9,2020-03-02 09:00:00
935,3,Southwest,THEFT PLAIN - PETTY ($950 & UNDER),"PORCH, RESIDENTIAL",IC,2020,3,2,9,2020-03-02 09:00:00
1030,3,Southwest,BATTERY - SIMPLE ASSAULT,POLICE FACILITY,AO,2020,3,2,10,2020-03-02 10:00:00
1045,2,Rampart,INTIMATE PARTNER - SIMPLE ASSAULT,"VEHICLE, PASSENGER/TRUCK",AO,2020,3,2,10,2020-03-02 10:00:00
1120,6,Hollywood,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",HOTEL,IC,2020,3,2,11,2020-03-02 11:00:00
1330,12,77th Street,SHOPLIFTING - PETTY THEFT ($950 & UNDER),"DISCOUNT STORE (99 CENT,DOLLAR,ETC.",IC,2020,3,2,13,2020-03-02 13:00:00
1330,9,Van Nuys,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",DRUG STORE,AA,2020,3,2,13,2020-03-02 13:00:00
1500,12,77th Street,INTIMATE PARTNER - SIMPLE ASSAULT,SINGLE FAMILY DWELLING,IC,2020,3,2,15,2020-03-02 15:00:00
1500,9,Van Nuys,VEHICLE - STOLEN,PARKING LOT,IC,2020,3,2,15,2020-03-02 15:00:00
1559,11,Northeast,THEFT PLAIN - PETTY ($950 & UNDER),YARD (RESIDENTIAL/BUSINESS),IC,2020,3,2,15,2020-03-02 15:00:00
1615,1,Central,BATTERY - SIMPLE ASSAULT,SIDEWALK,IC,2020,3,2,16,2020-03-02 16:00:00
1630,3,Southwest,CRIMINAL THREATS - NO WEAPON DISPLAYED,SIDEWALK,IC,2020,3,2,16,2020-03-02 16:00:00
1630,4,Hollenbeck,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",OTHER BUSINESS,IC,2020,3,2,16,2020-03-02 16:00:00
1700,8,West LA,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),DRIVEWAY,IC,2020,3,2,17,2020-03-02 17:00:00
1720,10,West Valley,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",BUS STOP,IC,2020,3,2,17,2020-03-02 17:00:00
1800,11,Northeast,VEHICLE - STOLEN,STREET,IC,2020,3,2,18,2020-03-02 18:00:00
1900,9,Van Nuys,BURGLARY FROM VEHICLE,STREET,IC,2020,3,2,19,2020-03-02 19:00:00
1900,7,Wilshire,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",OTHER BUSINESS,IC,2020,3,2,19,2020-03-02 19:00:00
2130,11,Northeast,VANDALISM - MISDEAMEANOR ($399 OR UNDER),STREET,IC,2020,3,2,21,2020-03-02 21:00:00
2255,6,Hollywood,VANDALISM - MISDEAMEANOR ($399 OR UNDER),STREET,IC,2020,3,2,22,2020-03-02 22:00:00
2315,12,77th Street,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STREET,AA,2020,3,2,23,2020-03-02 23:00:00
2342,10,West Valley,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),STREET,IC,2020,3,2,23,2020-03-02 23:00:00
1,9,Van Nuys,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),PARKING LOT,IC,2020,3,3,0,2020-03-03 00:00:00
430,9,Van Nuys,VEHICLE - STOLEN,STREET,AA,2020,3,3,4,2020-03-03 04:00:00
440,3,Southwest,INTIMATE PARTNER - SIMPLE ASSAULT,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AA,2020,3,3,4,2020-03-03 04:00:00
650,3,Southwest,BURGLARY FROM VEHICLE,PARKING UNDERGROUND/BUILDING,IC,2020,3,3,6,2020-03-03 06:00:00
800,7,Wilshire,TRESPASSING,HOSPITAL,AO,2020,3,3,8,2020-03-03 08:00:00
820,9,Van Nuys,INTIMATE PARTNER - AGGRAVATED ASSAULT,ALLEY,AO,2020,3,3,8,2020-03-03 08:00:00
930,8,West LA,INTIMATE PARTNER - SIMPLE ASSAULT,SINGLE FAMILY DWELLING,AO,2020,3,3,9,2020-03-03 09:00:00
1000,7,Wilshire,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",HIGH SCHOOL,JA,2020,3,3,10,2020-03-03 10:00:00
1000,4,Hollenbeck,CHILD STEALING,SINGLE FAMILY DWELLING,IC,2020,3,3,10,2020-03-03 10:00:00
1030,3,Southwest,THEFT OF IDENTITY,BANK,IC,2020,3,3,10,2020-03-03 10:00:00
1100,12,77th Street,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",SINGLE FAMILY DWELLING,IC,2020,3,3,11,2020-03-03 11:00:00
1140,7,Wilshire,BRANDISH WEAPON,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,2020,3,3,11,2020-03-03 11:00:00
1250,1,Central,BATTERY - SIMPLE ASSAULT,PROJECT/TENEMENT/PUBLIC HOUSING,AO,2020,3,3,12,2020-03-03 12:00:00
1251,4,Hollenbeck,EXTORTION,STREET,IC,2020,3,3,12,2020-03-03 12:00:00
1300,13,Newton,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),PARKING LOT,IC,2020,3,3,13,2020-03-03 13:00:00
1400,11,Northeast,TRESPASSING,SPECIALTY SCHOOL/OTHER,IC,2020,3,3,14,2020-03-03 14:00:00
1500,6,Hollywood,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",SINGLE FAMILY DWELLING,IC,2020,3,3,15,2020-03-03 15:00:00
1600,13,Newton,CRIMINAL THREATS - NO WEAPON DISPLAYED,HOTEL,IC,2020,3,3,16,2020-03-03 16:00:00
1600,9,Van Nuys,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),PARKING LOT,IC,2020,3,3,16,2020-03-03 16:00:00
1630,1,Central,BURGLARY FROM VEHICLE,PARKING LOT,IC,2020,3,3,16,2020-03-03 16:00:00
1730,7,Wilshire,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","DISCOUNT STORE (99 CENT,DOLLAR,ETC.",IC,2020,3,3,17,2020-03-03 17:00:00
1730,11,Northeast,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),STREET,IC,2020,3,3,17,2020-03-03 17:00:00
1800,6,Hollywood,BURGLARY,CONSTRUCTION SITE,IC,2020,3,3,18,2020-03-03 18:00:00
1830,2,Rampart,VEHICLE - STOLEN,STREET,IC,2020,3,3,18,2020-03-03 18:00:00
1846,2,Rampart,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,2020,3,3,18,2020-03-03 18:00:00
1858,7,Wilshire,THEFT PLAIN - PETTY ($950 & UNDER),SINGLE FAMILY DWELLING,IC,2020,3,3,18,2020-03-03 18:00:00
1915,12,77th Street,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",SINGLE FAMILY DWELLING,IC,2020,3,3,19,2020-03-03 19:00:00
1920,7,Wilshire,VANDALISM - MISDEAMEANOR ($399 OR UNDER),STREET,IC,2020,3,3,19,2020-03-03 19:00:00
2000,10,West Valley,VEHICLE - STOLEN,STREET,AO,2020,3,3,20,2020-03-03 20:00:00
2000,10,West Valley,BURGLARY FROM VEHICLE,STREET,IC,2020,3,3,20,2020-03-03 20:00:00
2015,12,77th Street,BATTERY - SIMPLE ASSAULT,DRIVEWAY,IC,2020,3,3,20,2020-03-03 20:00:00
2130,12,77th Street,VEHICLE - STOLEN,STREET,IC,2020,3,3,21,2020-03-03 21:00:00
2200,8,West LA,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",MTA - EXPO LINE - EXPO/BUNDY,IC,2020,3,3,22,2020-03-03 22:00:00
2343,2,Rampart,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),PARKING LOT,IC,2020,3,3,23,2020-03-03 23:00:00
2345,8,West LA,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),STREET,AO,2020,3,3,23,2020-03-03 23:00:00
1,12,77th Street,"RAPE, ATTEMPTED",SIDEWALK,AO,2020,3,4,0,2020-03-04 00:00:00
1,6,Hollywood,THEFT OF IDENTITY,SINGLE FAMILY DWELLING,IC,2020,3,4,0,2020-03-04 00:00:00
45,2,Rampart,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),PARKING LOT,IC,2020,3,4,0,2020-03-04 00:00:00
230,6,Hollywood,VEHICLE - STOLEN,STREET,IC,2020,3,4,2,2020-03-04 02:00:00
427,10,West Valley,BURGLARY,RESTAURANT/FAST FOOD,IC,2020,3,4,4,2020-03-04 04:00:00
435,1,Central,BATTERY - SIMPLE ASSAULT,"COFFEE SHOP (STARBUCKS, COFFEE BEAN, PEET'S, ETC.)",AO,2020,3,4,4,2020-03-04 04:00:00
700,1,Central,THEFT PLAIN - PETTY ($950 & UNDER),MARKET,IC,2020,3,4,7,2020-03-04 07:00:00
800,8,West LA,THEFT OF IDENTITY,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,2020,3,4,8,2020-03-04 08:00:00
850,12,77th Street,THEFT PLAIN - PETTY ($950 & UNDER),HIGH SCHOOL,IC,2020,3,4,8,2020-03-04 08:00:00
930,5,Harbor,INTIMATE PARTNER - AGGRAVATED ASSAULT,SINGLE FAMILY DWELLING,AA,2020,3,4,9,2020-03-04 09:00:00
1130,11,Northeast,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",STREET,IC,2020,3,4,11,2020-03-04 11:00:00
1200,3,Southwest,BURGLARY,OTHER BUSINESS,IC,2020,3,4,12,2020-03-04 12:00:00
1200,1,Central,THEFT PLAIN - PETTY ($950 & UNDER),SINGLE FAMILY DWELLING,IC,2020,3,4,12,2020-03-04 12:00:00
1235,6,Hollywood,BATTERY - SIMPLE ASSAULT,MTA BUS,IC,2020,3,4,12,2020-03-04 12:00:00
1300,10,West Valley,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","DISCOUNT STORE (99 CENT,DOLLAR,ETC.",IC,2020,3,4,13,2020-03-04 13:00:00
1320,3,Southwest,BURGLARY,SINGLE FAMILY DWELLING,AA,2020,3,4,13,2020-03-04 13:00:00
1405,4,Hollenbeck,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",PARKING LOT,IC,2020,3,4,14,2020-03-04 14:00:00
1435,1,Central,BURGLARY FROM VEHICLE,OTHER/OUTSIDE,IC,2020,3,4,14,2020-03-04 14:00:00
1500,13,Newton,THEFT PLAIN - PETTY ($950 & UNDER),"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,2020,3,4,15,2020-03-04 15:00:00
1500,6,Hollywood,"BUNCO, PETTY THEFT",STREET,IC,2020,3,4,15,2020-03-04 15:00:00
1530,6,Hollywood,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",OTHER BUSINESS,IC,2020,3,4,15,2020-03-04 15:00:00
1600,5,Harbor,BRANDISH WEAPON,STREET,AO,2020,3,4,16,2020-03-04 16:00:00
1610,2,Rampart,INTIMATE PARTNER - SIMPLE ASSAULT,ALLEY,AO,2020,3,4,16,2020-03-04 16:00:00
1700,7,Wilshire,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",STREET,IC,2020,3,4,17,2020-03-04 17:00:00
1810,10,West Valley,BATTERY - SIMPLE ASSAULT,STREET,AO,2020,3,4,18,2020-03-04 18:00:00
1900,7,Wilshire,OTHER MISCELLANEOUS CRIME,SINGLE FAMILY DWELLING,IC,2020,3,4,19,2020-03-04 19:00:00
1940,9,Van Nuys,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",SIDEWALK,AA,2020,3,4,19,2020-03-04 19:00:00
1949,3,Southwest,SHOPLIFTING - PETTY THEFT ($950 & UNDER),DEPARTMENT STORE,IC,2020,3,4,19,2020-03-04 19:00:00
2030,8,West LA,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","VEHICLE, PASSENGER/TRUCK",IC,2020,3,4,20,2020-03-04 20:00:00
2030,7,Wilshire,VEHICLE - STOLEN,STREET,AA,2020,3,4,20,2020-03-04 20:00:00
2100,13,Newton,VEHICLE - STOLEN,STREET,AA,2020,3,4,21,2020-03-04 21:00:00
2110,12,77th Street,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,2020,3,4,21,2020-03-04 21:00:00
2222,12,77th Street,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",DRIVE THRU*,AA,2020,3,4,22,2020-03-04 22:00:00
2245,4,Hollenbeck,BATTERY - SIMPLE ASSAULT,SINGLE FAMILY DWELLING,AO,2020,3,4,22,2020-03-04 22:00:00
40,2,Rampart,BURGLARY FROM VEHICLE,STREET,IC,2020,3,5,0,2020-03-05 00:00:00
300,6,Hollywood,BURGLARY FROM VEHICLE,STREET,IC,2020,3,5,3,2020-03-05 03:00:00
530,1,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",STREET,AO,2020,3,5,5,2020-03-05 05:00:00
530,9,Van Nuys,VANDALISM - MISDEAMEANOR ($399 OR UNDER),PUBLIC STORAGE,IC,2020,3,5,5,2020-03-05 05:00:00
600,3,Southwest,VANDALISM - MISDEAMEANOR ($399 OR UNDER),"VEHICLE, PASSENGER/TRUCK",IC,2020,3,5,6,2020-03-05 06:00:00
800,7,Wilshire,BURGLARY,SINGLE FAMILY DWELLING,IC,2020,3,5,8,2020-03-05 08:00:00
900,2,Rampart,VANDALISM - MISDEAMEANOR ($399 OR UNDER),STREET,IC,2020,3,5,9,2020-03-05 09:00:00
945,2,Rampart,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",YARD (RESIDENTIAL/BUSINESS),AA,2020,3,5,9,2020-03-05 09:00:00
1000,6,Hollywood,BATTERY - SIMPLE ASSAULT,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AO,2020,3,5,10,2020-03-05 10:00:00
1000,4,Hollenbeck,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),YARD (RESIDENTIAL/BUSINESS),IC,2020,3,5,10,2020-03-05 10:00:00
1045,1,Central,BURGLARY FROM VEHICLE,STREET,IC,2020,3,5,10,2020-03-05 10:00:00
1100,7,Wilshire,VANDALISM - MISDEAMEANOR ($399 OR UNDER),OTHER BUSINESS,IC,2020,3,5,11,2020-03-05 11:00:00
1100,11,Northeast,VEHICLE - STOLEN,PARKING LOT,IC,2020,3,5,11,2020-03-05 11:00:00
1145,1,Central,THEFT PLAIN - PETTY ($950 & UNDER),SIDEWALK,IC,2020,3,5,11,2020-03-05 11:00:00
1200,13,Newton,VEHICLE - STOLEN,STREET,IC,2020,3,5,12,2020-03-05 12:00:00
1230,3,Southwest,THEFT PLAIN - PETTY ($950 & UNDER),OTHER BUSINESS,IC,2020,3,5,12,2020-03-05 12:00:00
1300,6,Hollywood,THEFT PLAIN - PETTY ($950 & UNDER),"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,2020,3,5,13,2020-03-05 13:00:00
1408,1,Central,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,2020,3,5,14,2020-03-05 14:00:00
1700,9,Van Nuys,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",STREET,IC,2020,3,5,17,2020-03-05 17:00:00
1730,12,77th Street,BATTERY - SIMPLE ASSAULT,STREET,IC,2020,3,5,17,2020-03-05 17:00:00
1730,12,77th Street,STALKING,SINGLE FAMILY DWELLING,AA,2020,3,5,17,2020-03-05 17:00:00
1740,3,Southwest,"THEFT, PERSON",BUS STOP,IC,2020,3,5,17,2020-03-05 17:00:00
1755,12,77th Street,DISCHARGE FIREARMS/SHOTS FIRED,STREET,IC,2020,3,5,17,2020-03-05 17:00:00
1800,4,Hollenbeck,THEFT PLAIN - PETTY ($950 & UNDER),MARKET,IC,2020,3,5,18,2020-03-05 18:00:00
1820,2,Rampart,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","VEHICLE, PASSENGER/TRUCK",AO,2020,3,5,18,2020-03-05 18:00:00
2000,3,Southwest,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",ALLEY,IC,2020,3,5,20,2020-03-05 20:00:00
2005,11,Northeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STREET,IC,2020,3,5,20,2020-03-05 20:00:00
2010,10,West Valley,"BUNCO, GRAND THEFT",SINGLE FAMILY DWELLING,IC,2020,3,5,20,2020-03-05 20:00:00
2015,7,Wilshire,VEHICLE - STOLEN,PARKING UNDERGROUND/BUILDING,IC,2020,3,5,20,2020-03-05 20:00:00
2030,1,Central,THEFT PLAIN - PETTY ($950 & UNDER),MARKET,IC,2020,3,5,20,2020-03-05 20:00:00
2100,12,77th Street,BURGLARY FROM VEHICLE,STREET,IC,2020,3,5,21,2020-03-05 21:00:00
2105,4,Hollenbeck,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",STREET,IC,2020,3,5,21,2020-03-05 21:00:00
2130,12,77th Street,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),STREET,IC,2020,3,5,21,2020-03-05 21:00:00
2200,4,Hollenbeck,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),STREET,IC,2020,3,5,22,2020-03-05 22:00:00
2300,8,West LA,VEHICLE - STOLEN,STREET,IC,2020,3,5,23,2020-03-05 23:00:00
2350,3,Southwest,INTIMATE PARTNER - SIMPLE ASSAULT,STREET,AO,2020,3,5,23,2020-03-05 23:00:00
130,12,77th Street,INTIMATE PARTNER - AGGRAVATED ASSAULT,SINGLE FAMILY DWELLING,IC,2020,3,6,1,2020-03-06 01:00:00
500,12,77th Street,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,2020,3,6,5,2020-03-06 05:00:00
630,5,Harbor,VEHICLE - STOLEN,STREET,IC,2020,3,6,6,2020-03-06 06:00:00
630,1,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",SIDEWALK,IC,2020,3,6,6,2020-03-06 06:00:00
700,10,West Valley,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",OTHER BUSINESS,IC,2020,3,6,7,2020-03-06 07:00:00
700,4,Hollenbeck,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),STREET,AA,2020,3,6,7,2020-03-06 07:00:00
800,3,Southwest,ROBBERY,MOTEL,AA,2020,3,6,8,2020-03-06 08:00:00
900,1,Central,BATTERY - SIMPLE ASSAULT,SINGLE FAMILY DWELLING,AO,2020,3,6,9,2020-03-06 09:00:00
945,2,Rampart,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","VEHICLE, PASSENGER/TRUCK",IC,2020,3,6,9,2020-03-06 09:00:00
1130,2,Rampart,VIOLATION OF RESTRAINING ORDER,SINGLE FAMILY DWELLING,IC,2020,3,6,11,2020-03-06 11:00:00
1130,4,Hollenbeck,ROBBERY,OTHER BUSINESS,IC,2020,3,6,11,2020-03-06 11:00:00
1220,12,77th Street,BURGLARY,WAREHOUSE,AO,2020,3,6,12,2020-03-06 12:00:00
1300,3,Southwest,VEHICLE - STOLEN,STREET,IC,2020,3,6,13,2020-03-06 13:00:00
1330,11,Northeast,THEFT PLAIN - PETTY ($950 & UNDER),OTHER BUSINESS,AO,2020,3,6,13,2020-03-06 13:00:00
1400,5,Harbor,BURGLARY FROM VEHICLE,OTHER BUSINESS,IC,2020,3,6,14,2020-03-06 14:00:00
1630,1,Central,"THEFT, PERSON",BUS STOP,IC,2020,3,6,16,2020-03-06 16:00:00
1720,6,Hollywood,BIKE - STOLEN,PARKING LOT,IC,2020,3,6,17,2020-03-06 17:00:00
1800,4,Hollenbeck,THEFT PLAIN - PETTY ($950 & UNDER),SINGLE FAMILY DWELLING,IC,2020,3,6,18,2020-03-06 18:00:00
1900,3,Southwest,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",HEALTH SPA/GYM,JA,2020,3,6,19,2020-03-06 19:00:00
2000,8,West LA,VEHICLE - STOLEN,STREET,AO,2020,3,6,20,2020-03-06 20:00:00
2000,9,Van Nuys,BATTERY - SIMPLE ASSAULT,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AO,2020,3,6,20,2020-03-06 20:00:00
2100,11,Northeast,VEHICLE - STOLEN,PARKING LOT,IC,2020,3,6,21,2020-03-06 21:00:00
2130,3,Southwest,BURGLARY FROM VEHICLE,PARKING LOT,IC,2020,3,6,21,2020-03-06 21:00:00
2145,3,Southwest,BATTERY - SIMPLE ASSAULT,ALLEY,IC,2020,3,6,21,2020-03-06 21:00:00
2200,3,Southwest,VEHICLE - STOLEN,STREET,IC,2020,3,6,22,2020-03-06 22:00:00
2210,3,Southwest,ROBBERY,MOTEL,IC,2020,3,6,22,2020-03-06 22:00:00
2232,9,Van Nuys,THEFT PLAIN - PETTY ($950 & UNDER),MAIL BOX,IC,2020,3,6,22,2020-03-06 22:00:00
2300,7,Wilshire,BURGLARY FROM VEHICLE,PARKING LOT,IC,2020,3,6,23,2020-03-06 23:00:00
2330,1,Central,BATTERY - SIMPLE ASSAULT,OTHER PREMISE,AO,2020,3,6,23,2020-03-06 23:00:00
200,7,Wilshire,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",SINGLE FAMILY DWELLING,IC,2020,3,7,2,2020-03-07 02:00:00
340,7,Wilshire,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",ALLEY,IC,2020,3,7,3,2020-03-07 03:00:00
600,11,Northeast,BURGLARY FROM VEHICLE,PARK/PLAYGROUND,IC,2020,3,7,6,2020-03-07 06:00:00
605,8,West LA,VEHICLE - STOLEN,GARAGE/CARPORT,IC,2020,3,7,6,2020-03-07 06:00:00
715,6,Hollywood,THEFT PLAIN - PETTY ($950 & UNDER),MISSIONS/SHELTERS,IC,2020,3,7,7,2020-03-07 07:00:00
840,7,Wilshire,BURGLARY,SINGLE FAMILY DWELLING,AO,2020,3,7,8,2020-03-07 08:00:00
1130,4,Hollenbeck,BATTERY - SIMPLE ASSAULT,ALLEY,AO,2020,3,7,11,2020-03-07 11:00:00
1140,5,Harbor,BATTERY - SIMPLE ASSAULT,PARKING LOT,AO,2020,3,7,11,2020-03-07 11:00:00
1200,1,Central,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,POLICE FACILITY,AA,2020,3,7,12,2020-03-07 12:00:00
1235,3,Southwest,THEFT PLAIN - PETTY ($950 & UNDER),MTA - EXPO LINE - FARMDALE,IC,2020,3,7,12,2020-03-07 12:00:00
1300,5,Harbor,BURGLARY,CONSTRUCTION SITE,IC,2020,3,7,13,2020-03-07 13:00:00
1320,3,Southwest,VIOLATION OF RESTRAINING ORDER,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AO,2020,3,7,13,2020-03-07 13:00:00
1430,8,West LA,INTIMATE PARTNER - SIMPLE ASSAULT,SINGLE FAMILY DWELLING,IC,2020,3,7,14,2020-03-07 14:00:00
1630,4,Hollenbeck,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),PARKING LOT,IC,2020,3,7,16,2020-03-07 16:00:00
1700,12,77th Street,BRANDISH WEAPON,PARK/PLAYGROUND,AA,2020,3,7,17,2020-03-07 17:00:00
1700,11,Northeast,BATTERY ON A FIREFIGHTER,PARKING LOT,AO,2020,3,7,17,2020-03-07 17:00:00
1900,2,Rampart,VEHICLE - STOLEN,STREET,IC,2020,3,7,19,2020-03-07 19:00:00
1900,3,Southwest,BURGLARY FROM VEHICLE,STREET,IC,2020,3,7,19,2020-03-07 19:00:00
1930,8,West LA,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),PARKING UNDERGROUND/BUILDING,IC,2020,3,7,19,2020-03-07 19:00:00
2000,5,Harbor,BURGLARY,SINGLE FAMILY DWELLING,IC,2020,3,7,20,2020-03-07 20:00:00
2000,3,Southwest,VANDALISM - MISDEAMEANOR ($399 OR UNDER),"VEHICLE, PASSENGER/TRUCK",IC,2020,3,7,20,2020-03-07 20:00:00
2030,6,Hollywood,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",SINGLE FAMILY DWELLING,IC,2020,3,7,20,2020-03-07 20:00:00
2100,3,Southwest,VANDALISM - MISDEAMEANOR ($399 OR UNDER),MTA - EXPO LINE - EXPO/LA BREA,IC,2020,3,7,21,2020-03-07 21:00:00
2115,13,Newton,BURGLARY FROM VEHICLE,STREET,IC,2020,3,7,21,2020-03-07 21:00:00
2130,7,Wilshire,VANDALISM - MISDEAMEANOR ($399 OR UNDER),OTHER BUSINESS,IC,2020,3,7,21,2020-03-07 21:00:00
2220,12,77th Street,INTIMATE PARTNER - AGGRAVATED ASSAULT,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AO,2020,3,7,22,2020-03-07 22:00:00
2240,6,Hollywood,DISTURBING THE PEACE,OTHER BUSINESS,IC,2020,3,7,22,2020-03-07 22:00:00
2330,6,Hollywood,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",STUDIO (FILM/PHOTOGRAPHIC/MUSIC),IC,2020,3,7,23,2020-03-07 23:00:00
2330,11,Northeast,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",DRIVEWAY,AO,2020,3,7,23,2020-03-07 23:00:00
2350,2,Rampart,ROBBERY,PARKING LOT,AO,2020,3,7,23,2020-03-07 23:00:00
1,6,Hollywood,BURGLARY FROM VEHICLE,PARKING LOT,IC,2020,3,8,0,2020-03-08 00:00:00
1,3,Southwest,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",LAUNDROMAT,IC,2020,3,8,0,2020-03-08 00:00:00
150,1,Central,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),STREET,IC,2020,3,8,1,2020-03-08 01:00:00
155,1,Central,BATTERY - SIMPLE ASSAULT,PARKING LOT,IC,2020,3,8,1,2020-03-08 01:00:00
600,13,Newton,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",RESTAURANT/FAST FOOD,IC,2020,3,8,6,2020-03-08 06:00:00
755,6,Hollywood,ATTEMPTED ROBBERY,OTHER BUSINESS,IC,2020,3,8,7,2020-03-08 07:00:00
800,5,Harbor,INTIMATE PARTNER - AGGRAVATED ASSAULT,STREET,AA,2020,3,8,8,2020-03-08 08:00:00
800,9,Van Nuys,VEHICLE - STOLEN,PARKING LOT,AA,2020,3,8,8,2020-03-08 08:00:00
